9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12
0,1,2,3,4,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
41.484136149810965,69.3016632782989,64.5011391967101,55.66453094767359,70.90399772938665,52.75590687711019,55.90320208266667,53.95340592798122,74.4882255513644,48.342706251779525,57.50532757645226,46.99096652558397,57.024656372292334,49.585563076704005,63.89757377840944,61.34237236147319,73.77076719856643,43.12673233420878,50.306963556392944,51.19221670923695
38.45703147013031,37.81629283356994,37.17504700046714,40.29302002361852,41.910505866470025,27.1061204336208,44.85157046831649,37.64807244703899,40.803386307308486,35.454694116192506,30.436619331985927,24.257981647696013,42.86145564022196,44.882245732710935,32.52407441258667,35.864986568283726,31.37112039714936,57.014453337899205,68.16075532310911,56.490127163054574
23.375344939608155,25.48984830195512,34.054899137619586,24.32031808867731,42.56257083799169,55.532396339569964,49.40590462895642,19.45292984541823,109.59628880430895,22.315925216669537,29.142192196923876,65.15343693591771,31.94920208531373,28.764759165827606,32.40574707433816,46.23684393995777,28.295948156617385,48.10345939716632,47.729576178109625,23.094412896147524
53.22940003012268,37.124513766632845,21.69758184802482,23.147345819783656,26.181382407895754,28.55890855719101,22.85213805987742,16.218184716240046,31.140714989540786,19.588019370325377,69.71183877402348,27.343015727864323,18.61330595703245,17.170714207736808,20.8991374251396,32.75956761766706,25.94619247297724,26.392789456253077,28.823284659794897,48.89208249167552
45.11984479207106,19.494606643099228,17.64872764479142,42.24749432588636,30.14982682985621,17.93234829872521,19.99375848331019,38.5782587740503,23.043080108765015,54.43597600989337,19.557336869597496,23.96741950133047,55.99119707144954,20.89267804258089,15.78225613271556,23.235270930372565,22.40151901244974,21.968843818455444,24.870619782098984,23.344204223113493
31.51074167246403,19.04648462393677,15.393516985155445,22.477782320497,19.0916949992305,16.558475577115537,19.95748440221648,29.58701619076661,18.684307798548417,26.600722108957616,16.74626947995563,45.37281610820883,26.7719404277608,23.897637602280902,19.793268563990228,26.586527472296222,17.05112939688517,19.878945137423752,35.58410338453113,22.34238471980998
37.78437227024081,14.025400583358069,27.813824039553353,18.936970892962194,22.85862484000088,14.1182884863884,28.995547204361674,19.378743079086785,24.22234978164037,14.738577960032847,14.761941643313886,34.862869836639284,17.503404718917967,41.13009650481729,14.06521343815414,22.30225901814938,26.455389382254076,24.27562120631048,17.230353797974093,23.183828442152738
21.001717516641303,13.39961793363308,110.68765785075769,46.08428275805809,23.325491449093764,12.642145637367284,39.422614297175954,16.74496736913829,30.71280381082199,12.647964676299424,14.570649999386864,16.964641083097945,40.177287644108695,12.279237893529576,13.600664287742823,17.8441375942442,14.154805966873342,17.041295111154255,21.17783378733463,17.573478599907034
19.169162585246912,39.70467325307361,13.844733141567575,25.42805304434868,24.96497152082514,22.517948494548776,17.439244192707406,15.63399897209247,17.388145339838943,15.998552748639936,19.540428349557452,21.01723548508728,15.813155764823414,13.10762915555018,12.736141138769057,47.92992302975581,38.29779475050787,16.917196968477413,28.70150372689287,25.496175056406976
21.17416251568769,26.95659355139955,11.965812545006877,13.099511521332394,23.50459000883613,45.49663500513612,24.545530679355327,41.729510853037524,16.082608789090244,31.345941912431197,33.45132766195887,42.056643722784905,33.759558830203446,16.66351969190491,10.866108482488952,14.472655767198153,27.45834487636214,13.189104200564202,13.346531871990855,17.359091604329436
13.564862361117962,27.556341046984425,18.57105682363432,21.176331625540133,14.59725450292,20.51759988891741,23.366697374091363,32.91088474446201,14.482200916693952,17.388938186665893,19.99704084297599,33.86358263366612,16.76727067090137,13.08666777428161,11.421390319428015,27.906076096897905,12.030554404711364,18.155972000658345,33.69248930123801,12.392094237673218
14.862547788752092,25.27400210951068,12.831938830265706,40.088466934917605,19.447541767598995,11.453599829973491,16.29755830447525,25.47236848487355,15.133020667767083,48.68846959981619,11.962049259599258,14.780814786864886,14.521479900942738,50.397896868946,9.6817044040082,14.115584636978248,19.507781156049134,14.42787755203947,29.318178390085343,13.294196608016513
14.963605591457345,17.03944292125232,14.334696202434268,11.989707482950209,17.63857564205159,15.933304022289493,26.859080614450864,12.76806766095117,13.66656233882489,17.630682396922882,20.42420564449959,14.376213494688061,12.94176257210165,14.25174391735633,8.719787536645319,32.43803764218016,21.903376673593414,45.370226269813166,23.4951222715622,12.531858521929472
12.6243994472997,11.163017331190266,22.365871372819967,22.259419559040104,16.482911570230392,12.793405469874822,17.977187371432965,14.837890818702094,15.225229511986932,28.103731305707107,10.515466911670238,22.83545156964057,13.66903128272348,10.889228085973338,18.456888538989237,21.569126231769104,41.35128246782008,23.438882731474088,18.08292689226315,10.435434720029766
14.590225819784301,20.78826162568746,13.667372207398348,10.634927440051058,13.071674277111562,16.05131218730409,25.534268321376285,11.1492714703329,12.09764647443683,11.301157771840032,13.691882349935446,12.581057613251744,10.763842069829607,15.756947163054205,9.260226820486544,17.17073008256548,10.661125560587188,12.36434057167393,20.02743944218965,19.425525536685228
34.48022617260106,11.356955117801066,17.291438773760166,17.2215897481648,11.797518789946867,26.33299336431011,12.060625479403749,31.026457263390643,33.953564528021275,9.229673293320847,12.57762604685712,16.5039603498103,13.194568004287296,14.08185574455146,14.144467459338069,16.04375560521907,12.817401573944148,16.199089292544013,15.646525570166549,25.27457563798272
11.970987333574676,10.506385866608001,66.62251903917979,9.875271575655654,17.97961676922874,10.184451401260585,17.8746656957005,12.956244258554703,10.738734183251655,13.981231496121383,9.187474080112999,18.06297568134459,19.600773676923968,41.71597172149343,29.31603873522593,12.802546923217426,10.42624423760695,25.233344159449857,15.097918650558846,45.87357243822319
9.940531788457085,19.89167890916078,9.508705693880538,10.0481453410994,18.262346618615453,38.094337851101265,16.85925090705449,34.83877878182258,10.696057536243382,33.001587553476384,17.696958059708184,11.765935569632461,30.069773153993562,10.7399693821209,9.76844390223927,25.51955985252399,22.656258477942014,13.762067105043657,18.59851503388426,12.001090433350694
20.192122061156514,10.382940945952782,12.739887386768412,13.048821629558097,29.032942418537477,22.208667466805277,12.158823232818557,20.863557493780664,9.847731066343442,9.36931963713431,13.832517508882198,14.893982477465592,22.044428411545574,20.23947177801731,7.49906640871778,12.000870074430294,10.443056025255425,13.723801609446905,16.355054249345308,26.175733823137644
19.84619258041721,16.33061202102387,9.802884900027799,9.453452087595586,11.20266080569511,9.225436697295747,14.690354003716315,16.87961885804854,10.884251257892307,11.358290124164887,7.963023778737696,13.381266361539684,28.197873973453735,31.232310694853407,11.380791657620456,11.56604097598083,10.198025775514132,10.866231219029022,15.805478194388446,17.829191715654392
10.898923356877102,14.891540248506649,20.669009562408437,20.961574389361285,11.833299859518958,10.411403414079663,11.534058523708504,12.631353110527376,10.065184042563997,20.16581160755922,13.832413486131665,10.416820956411248,9.965455748290468,13.132543701854697,12.058376073820462,10.28203478741976,8.606286457131729,9.312240563791846,14.839003271034178,22.66104692428699
13.896669550514575,17.32413758233983,8.665313191705081,11.605846558533132,9.831776203624951,10.103808234840097,10.263561167383738,18.670701149873846,8.755936815529715,21.919362217645144,13.783447787329417,18.57784442678483,11.290934654290922,8.888150912809781,21.593767820227253,19.720546542323394,24.48792560262205,12.626750133242716,22.576108965029455,10.605633624027904
10.803065325395808,17.317220854283047,9.471918963492431,16.446100844248875,11.021304934354744,11.226869529202117,14.945072677404374,8.803469249089225,13.337772452573574,13.587890077689629,8.17608875446584,13.031969233562727,11.65756847873784,10.01376617277772,50.97692539731166,18.118038793150614,24.87085339981779,11.351961724999008,11.24290788540497,12.72899009296637
12.259742628917987,11.50351419224552,8.7905931994621,14.262250505209058,9.968407045836893,19.34206594703993,9.661500045532346,19.43727030255711,10.501890640604232,7.956751577368449,8.561764359762247,9.471356037697854,9.55726102216982,8.167381312474143,12.922340915220063,16.8610416265372,14.019319349719922,8.327190863239416,14.590775909744146,13.201557640565595
